order_id,transaction_date,item_id,item_name,category,price_kes
207,2025-03-17,F12,Naan Bread,Indian,80
208,2025-04-29,F05,Margherita Pizza,Italian,900
209,2025-03-20,F05,Margherita Pizza,Italian,900
210,2025-05-29,F08,Miso Soup,Japanese,150
211,2025-05-13,F06,Garlic Bread,Italian,250
212,2025-01-19,F06,Garlic Bread,Italian,250
212,2025-01-19,F08,Miso Soup,Japanese,150
212,2025-01-19,F10,Chicken Biryani,Indian,550
213,2025-02-22,F04,Chicken Wings,Fast Food,500
214,2025-05-20,F10,Chicken Biryani,Indian,550
214,2025-05-20,F15,Ice Cream,Dessert,250
215,2025-04-11,F04,Chicken Wings,Fast Food,500
216,2025-04-10,F04,Chicken Wings,Fast Food,500
216,2025-04-10,F14,Chocolate Cake,Dessert,300
216,2025-04-10,F09,Green Tea,Beverages,100
217,2025-02-25,F03,Soda,Beverages,100
217,2025-02-25,F09,Green Tea,Beverages,100
218,2025-05-21,F10,Chicken Biryani,Indian,550
218,2025-05-21,F11,Raita,Indian,100
218,2025-05-21,F12,Naan Bread,Indian,80
219,2025-06-14,F01,Beef Burger,Fast Food,450
219,2025-06-14,F06,Garlic Bread,Italian,250
219,2025-06-14,F03,Soda,Beverages,100
219,2025-06-14,F02,French Fries,Fast Food,200
220,2025-05-24,F10,Chicken Biryani,Indian,550
220,2025-05-24,F11,Raita,Indian,100
220,2025-05-24,F12,Naan Bread,Indian,80
221,2025-03-04,F07,California Roll Sushi,Japanese,700
221,2025-03-04,F08,Miso Soup,Japanese,150
222,2025-05-16,F10,Chicken Biryani,Indian,550
222,2025-05-16,F11,Raita,Indian,100
222,2025-05-16,F12,Naan Bread,Indian,80
223,2025-02-27,F14,Chocolate Cake,Dessert,300
224,2025-03-07,F05,Margherita Pizza,Italian,900
224,2025-03-07,F06,Garlic Bread,Italian,250
225,2025-02-24,F14,Chocolate Cake,Dessert,300
226,2025-01-23,F04,Chicken Wings,Fast Food,500
226,2025-01-23,F02,French Fries,Fast Food,200
226,2025-01-23,F14,Chocolate Cake,Dessert,300
227,2025-05-15,F04,Chicken Wings,Fast Food,500
227,2025-05-15,F06,Garlic Bread,Italian,250
227,2025-05-15,F14,Chocolate Cake,Dessert,300
228,2025-05-08,F04,Chicken Wings,Fast Food,500
228,2025-05-08,F02,French Fries,Fast Food,200
228,2025-05-08,F03,Soda,Beverages,100
229,2025-06-26,F04,Chicken Wings,Fast Food,500
229,2025-06-26,F02,French Fries,Fast Food,200
230,2025-03-28,F14,Chocolate Cake,Dessert,300
231,2025-03-03,F04,Chicken Wings,Fast Food,500
231,2025-03-03,F12,Naan Bread,Indian,80
231,2025-03-03,F02,French Fries,Fast Food,200
232,2025-05-10,F04,Chicken Wings,Fast Food,500
232,2025-05-10,F02,French Fries,Fast Food,200
232,2025-05-10,F03,Soda,Beverages,100
232,2025-05-10,F15,Ice Cream,Dessert,250
233,2025-01-17,F07,California Roll Sushi,Japanese,700
234,2025-01-14,F05,Margherita Pizza,Italian,900
235,2025-05-12,F10,Chicken Biryani,Indian,550
235,2025-05-12,F11,Raita,Indian,100
235,2025-05-12,F12,Naan Bread,Indian,80
235,2025-05-12,F15,Ice Cream,Dessert,250
236,2025-03-21,F14,Chocolate Cake,Dessert,300
236,2025-03-21,F15,Ice Cream,Dessert,250
237,2025-06-06,F10,Chicken Biryani,Indian,550
237,2025-06-06,F11,Raita,Indian,100
237,2025-06-06,F12,Naan Bread,Indian,80
237,2025-06-06,F09,Green Tea,Beverages,100
238,2025-06-05,F10,Chicken Biryani,Indian,550
238,2025-06-05,F11,Raita,Indian,100
238,2025-06-05,F12,Naan Bread,Indian,80
239,2025-04-12,F05,Margherita Pizza,Italian,900
239,2025-04-12,F06,Garlic Bread,Italian,250
239,2025-04-12,F03,Soda,Beverages,100
240,2025-03-09,F04,Chicken Wings,Fast Food,500
240,2025-03-09,F02,French Fries,Fast Food,200
240,2025-03-09,F03,Soda,Beverages,100
241,2025-06-19,F10,Chicken Biryani,Indian,550
241,2025-06-19,F11,Raita,Indian,100
241,2025-06-19,F12,Naan Bread,Indian,80
241,2025-06-19,F04,Chicken Wings,Fast Food,500
242,2025-03-02,F04,Chicken Wings,Fast Food,500
242,2025-03-02,F02,French Fries,Fast Food,200
242,2025-03-02,F03,Soda,Beverages,100
243,2025-02-24,F04,Chicken Wings,Fast Food,500
243,2025-02-24,F02,French Fries,Fast Food,200
244,2025-03-17,F09,Green Tea,Beverages,100
245,2025-05-11,F05,Margherita Pizza,Italian,900
245,2025-05-11,F11,Raita,Indian,100
245,2025-05-11,F01,Beef Burger,Fast Food,450
245,2025-05-11,F14,Chocolate Cake,Dessert,300
246,2025-04-21,F07,California Roll Sushi,Japanese,700
246,2025-04-21,F08,Miso Soup,Japanese,150
247,2025-06-18,F10,Chicken Biryani,Indian,550
247,2025-06-18,F06,Garlic Bread,Italian,250
248,2025-01-15,F06,Garlic Bread,Italian,250
248,2025-01-15,F03,Soda,Beverages,100
248,2025-01-15,F05,Margherita Pizza,Italian,900
248,2025-01-15,F08,Miso Soup,Japanese,150
249,2025-06-14,F07,California Roll Sushi,Japanese,700
249,2025-06-14,F08,Miso Soup,Japanese,150
250,2025-05-11,F07,California Roll Sushi,Japanese,700
250,2025-05-11,F08,Miso Soup,Japanese,150
251,2025-01-08,F05,Margherita Pizza,Italian,900
251,2025-01-08,F06,Garlic Bread,Italian,250
252,2025-06-04,F07,California Roll Sushi,Japanese,700
252,2025-06-04,F08,Miso Soup,Japanese,150
252,2025-06-04,F09,Green Tea,Beverages,100
252,2025-06-04,F14,Chocolate Cake,Dessert,300
253,2025-03-21,F01,Beef Burger,Fast Food,450
253,2025-03-21,F04,Chicken Wings,Fast Food,500
254,2025-03-18,F09,Green Tea,Beverages,100
254,2025-03-18,F14,Chocolate Cake,Dessert,300
255,2025-01-17,F08,Miso Soup,Japanese,150
255,2025-01-17,F06,Garlic Bread,Italian,250
255,2025-01-17,F02,French Fries,Fast Food,200
255,2025-01-17,F14,Chocolate Cake,Dessert,300
256,2025-01-08,F07,California Roll Sushi,Japanese,700
256,2025-01-08,F08,Miso Soup,Japanese,150
256,2025-01-08,F15,Ice Cream,Dessert,250
257,2025-05-07,F05,Margherita Pizza,Italian,900
257,2025-05-07,F06,Garlic Bread,Italian,250
257,2025-05-07,F03,Soda,Beverages,100
258,2025-04-20,F09,Green Tea,Beverages,100
258,2025-04-20,F07,California Roll Sushi,Japanese,700
258,2025-04-20,F01,Beef Burger,Fast Food,450
258,2025-04-20,F06,Garlic Bread,Italian,250
259,2025-06-17,F05,Margherita Pizza,Italian,900
259,2025-06-17,F12,Naan Bread,Indian,80
259,2025-06-17,F14,Chocolate Cake,Dessert,300
259,2025-06-17,F06,Garlic Bread,Italian,250
260,2025-01-14,F07,California Roll Sushi,Japanese,700
260,2025-01-14,F08,Miso Soup,Japanese,150
260,2025-01-14,F09,Green Tea,Beverages,100
261,2025-04-23,F01,Beef Burger,Fast Food,450
261,2025-04-23,F02,French Fries,Fast Food,200
262,2025-01-09,F04,Chicken Wings,Fast Food,500
262,2025-01-09,F02,French Fries,Fast Food,200
263,2025-05-01,F04,Chicken Wings,Fast Food,500
263,2025-05-01,F02,French Fries,Fast Food,200
264,2025-05-12,F07,California Roll Sushi,Japanese,700
264,2025-05-12,F14,Chocolate Cake,Dessert,300
264,2025-05-12,F08,Miso Soup,Japanese,150
264,2025-05-12,F06,Garlic Bread,Italian,250
264,2025-05-12,F15,Ice Cream,Dessert,250
265,2025-05-30,F01,Beef Burger,Fast Food,450
265,2025-05-30,F10,Chicken Biryani,Indian,550
265,2025-05-30,F02,French Fries,Fast Food,200
265,2025-05-30,F04,Chicken Wings,Fast Food,500
266,2025-04-04,F14,Chocolate Cake,Dessert,300
266,2025-04-04,F02,French Fries,Fast Food,200
266,2025-04-04,F05,Margherita Pizza,Italian,900
266,2025-04-04,F15,Ice Cream,Dessert,250
267,2025-02-28,F10,Chicken Biryani,Indian,550
267,2025-02-28,F11,Raita,Indian,100
267,2025-02-28,F12,Naan Bread,Indian,80
268,2025-01-24,F04,Chicken Wings,Fast Food,500
268,2025-01-24,F02,French Fries,Fast Food,200
269,2025-05-17,F10,Chicken Biryani,Indian,550
269,2025-05-17,F11,Raita,Indian,100
269,2025-05-17,F12,Naan Bread,Indian,80
270,2025-06-22,F04,Chicken Wings,Fast Food,500
270,2025-06-22,F07,California Roll Sushi,Japanese,700
270,2025-06-22,F14,Chocolate Cake,Dessert,300
271,2025-06-22,F01,Beef Burger,Fast Food,450
272,2025-01-24,F01,Beef Burger,Fast Food,450
272,2025-01-24,F02,French Fries,Fast Food,200
272,2025-01-24,F03,Soda,Beverages,100
273,2025-04-11,F13,Chapati,Local,50
274,2025-02-10,F05,Margherita Pizza,Italian,900
275,2025-03-06,F04,Chicken Wings,Fast Food,500
276,2025-06-13,F07,California Roll Sushi,Japanese,700
277,2025-06-28,F03,Soda,Beverages,100
278,2025-05-19,F14,Chocolate Cake,Dessert,300
279,2025-03-13,F05,Margherita Pizza,Italian,900
279,2025-03-13,F06,Garlic Bread,Italian,250
279,2025-03-13,F15,Ice Cream,Dessert,250
280,2025-02-23,F04,Chicken Wings,Fast Food,500
280,2025-02-23,F02,French Fries,Fast Food,200
280,2025-02-23,F11,Raita,Indian,100
281,2025-02-01,F15,Ice Cream,Dessert,250
282,2025-02-04,F02,French Fries,Fast Food,200
282,2025-02-04,F01,Beef Burger,Fast Food,450
282,2025-02-04,F03,Soda,Beverages,100
283,2025-01-28,F02,French Fries,Fast Food,200
283,2025-01-28,F03,Soda,Beverages,100
283,2025-01-28,F12,Naan Bread,Indian,80
284,2025-02-01,F12,Naan Bread,Indian,80
284,2025-02-01,F14,Chocolate Cake,Dessert,300
285,2025-02-10,F12,Naan Bread,Indian,80
285,2025-02-10,F01,Beef Burger,Fast Food,450
285,2025-02-10,F11,Raita,Indian,100
285,2025-02-10,F09,Green Tea,Beverages,100
286,2025-02-18,F09,Green Tea,Beverages,100
287,2025-03-21,F05,Margherita Pizza,Italian,900
287,2025-03-21,F06,Garlic Bread,Italian,250
288,2025-04-18,F04,Chicken Wings,Fast Food,500
288,2025-04-18,F02,French Fries,Fast Food,200
289,2025-01-16,F07,California Roll Sushi,Japanese,700
289,2025-01-16,F08,Miso Soup,Japanese,150
290,2025-02-20,F01,Beef Burger,Fast Food,450
290,2025-02-20,F02,French Fries,Fast Food,200
290,2025-02-20,F03,Soda,Beverages,100
291,2025-03-05,F05,Margherita Pizza,Italian,900
291,2025-03-05,F06,Garlic Bread,Italian,250
292,2025-01-09,F10,Chicken Biryani,Indian,550
292,2025-01-09,F13,Chapati,Local,50
292,2025-01-09,F05,Margherita Pizza,Italian,900
293,2025-05-28,F04,Chicken Wings,Fast Food,500
293,2025-05-28,F02,French Fries,Fast Food,200
293,2025-05-28,F03,Soda,Beverages,100
294,2025-01-14,F01,Beef Burger,Fast Food,450
294,2025-01-14,F02,French Fries,Fast Food,200
295,2025-02-24,F05,Margherita Pizza,Italian,900
295,2025-02-24,F02,French Fries,Fast Food,200
295,2025-02-24,F06,Garlic Bread,Italian,250
296,2025-04-15,F04,Chicken Wings,Fast Food,500
296,2025-04-15,F02,French Fries,Fast Food,200
296,2025-04-15,F03,Soda,Beverages,100
296,2025-04-15,F15,Ice Cream,Dessert,250
297,2025-06-10,F07,California Roll Sushi,Japanese,700
297,2025-06-10,F15,Ice Cream,Dessert,250
298,2025-01-27,F07,California Roll Sushi,Japanese,700
298,2025-01-27,F08,Miso Soup,Japanese,150
299,2025-03-30,F01,Beef Burger,Fast Food,450
299,2025-03-30,F02,French Fries,Fast Food,200
300,2025-04-03,F15,Ice Cream,Dessert,250
300,2025-04-03,F12,Naan Bread,Indian,80
300,2025-04-03,F01,Beef Burger,Fast Food,450
301,2025-05-26,F05,Margherita Pizza,Italian,900
301,2025-05-26,F06,Garlic Bread,Italian,250
301,2025-05-26,F03,Soda,Beverages,100
301,2025-05-26,F15,Ice Cream,Dessert,250
302,2025-01-01,F04,Chicken Wings,Fast Food,500
302,2025-01-01,F02,French Fries,Fast Food,200
302,2025-01-01,F10,Chicken Biryani,Indian,550
302,2025-01-01,F07,California Roll Sushi,Japanese,700
303,2025-06-13,F11,Raita,Indian,100
304,2025-06-05,F11,Raita,Indian,100
304,2025-06-05,F02,French Fries,Fast Food,200
304,2025-06-05,F14,Chocolate Cake,Dessert,300
305,2025-04-05,F05,Margherita Pizza,Italian,900
305,2025-04-05,F06,Garlic Bread,Italian,250
306,2025-04-26,F02,French Fries,Fast Food,200
306,2025-04-26,F06,Garlic Bread,Italian,250
306,2025-04-26,F14,Chocolate Cake,Dessert,300
307,2025-03-31,F07,California Roll Sushi,Japanese,700
307,2025-03-31,F08,Miso Soup,Japanese,150
307,2025-03-31,F09,Green Tea,Beverages,100
308,2025-02-21,F11,Raita,Indian,100
309,2025-05-27,F05,Margherita Pizza,Italian,900
309,2025-05-27,F14,Chocolate Cake,Dessert,300
309,2025-05-27,F02,French Fries,Fast Food,200
310,2025-05-13,F07,California Roll Sushi,Japanese,700
310,2025-05-13,F08,Miso Soup,Japanese,150
311,2025-02-05,F04,Chicken Wings,Fast Food,500
311,2025-02-05,F02,French Fries,Fast Food,200
311,2025-02-05,F03,Soda,Beverages,100
312,2025-04-17,F01,Beef Burger,Fast Food,450
312,2025-04-17,F02,French Fries,Fast Food,200
312,2025-04-17,F03,Soda,Beverages,100
313,2025-01-16,F05,Margherita Pizza,Italian,900
313,2025-01-16,F12,Naan Bread,Indian,80
313,2025-01-16,F14,Chocolate Cake,Dessert,300
314,2025-03-14,F10,Chicken Biryani,Indian,550
314,2025-03-14,F11,Raita,Indian,100
314,2025-03-14,F12,Naan Bread,Indian,80
315,2025-04-30,F05,Margherita Pizza,Italian,900
315,2025-04-30,F15,Ice Cream,Dessert,250
315,2025-04-30,F12,Naan Bread,Indian,80
316,2025-03-31,F04,Chicken Wings,Fast Food,500
316,2025-03-31,F09,Green Tea,Beverages,100
317,2025-01-25,F04,Chicken Wings,Fast Food,500
317,2025-01-25,F02,French Fries,Fast Food,200
317,2025-01-25,F15,Ice Cream,Dessert,250
318,2025-01-05,F07,California Roll Sushi,Japanese,700
318,2025-01-05,F08,Miso Soup,Japanese,150
318,2025-01-05,F09,Green Tea,Beverages,100
319,2025-01-06,F01,Beef Burger,Fast Food,450
319,2025-01-06,F14,Chocolate Cake,Dessert,300
320,2025-06-04,F13,Chapati,Local,50
321,2025-03-28,F06,Garlic Bread,Italian,250
321,2025-03-28,F05,Margherita Pizza,Italian,900
322,2025-06-22,F02,French Fries,Fast Food,200
322,2025-06-22,F01,Beef Burger,Fast Food,450
322,2025-06-22,F14,Chocolate Cake,Dessert,300
322,2025-06-22,F06,Garlic Bread,Italian,250
323,2025-02-12,F05,Margherita Pizza,Italian,900
323,2025-02-12,F06,Garlic Bread,Italian,250
324,2025-06-11,F01,Beef Burger,Fast Food,450
324,2025-06-11,F02,French Fries,Fast Food,200
325,2025-02-25,F05,Margherita Pizza,Italian,900
325,2025-02-25,F06,Garlic Bread,Italian,250
325,2025-02-25,F03,Soda,Beverages,100
326,2025-03-04,F08,Miso Soup,Japanese,150
327,2025-04-14,F08,Miso Soup,Japanese,150
328,2025-06-10,F15,Ice Cream,Dessert,250
328,2025-06-10,F04,Chicken Wings,Fast Food,500
329,2025-06-26,F04,Chicken Wings,Fast Food,500
329,2025-06-26,F02,French Fries,Fast Food,200
329,2025-06-26,F07,California Roll Sushi,Japanese,700
330,2025-01-20,F07,California Roll Sushi,Japanese,700
330,2025-01-20,F08,Miso Soup,Japanese,150
330,2025-01-20,F09,Green Tea,Beverages,100
331,2025-05-22,F11,Raita,Indian,100
331,2025-05-22,F02,French Fries,Fast Food,200
331,2025-05-22,F08,Miso Soup,Japanese,150
331,2025-05-22,F13,Chapati,Local,50
332,2025-04-11,F01,Beef Burger,Fast Food,450
332,2025-04-11,F09,Green Tea,Beverages,100
332,2025-04-11,F10,Chicken Biryani,Indian,550
332,2025-04-11,F12,Naan Bread,Indian,80
333,2025-03-25,F14,Chocolate Cake,Dessert,300
333,2025-03-25,F02,French Fries,Fast Food,200
333,2025-03-25,F13,Chapati,Local,50
333,2025-03-25,F08,Miso Soup,Japanese,150
334,2025-03-01,F05,Margherita Pizza,Italian,900
334,2025-03-01,F06,Garlic Bread,Italian,250
335,2025-06-04,F01,Beef Burger,Fast Food,450
335,2025-06-04,F02,French Fries,Fast Food,200
336,2025-02-19,F04,Chicken Wings,Fast Food,500
336,2025-02-19,F02,French Fries,Fast Food,200
337,2025-05-20,F12,Naan Bread,Indian,80
337,2025-05-20,F09,Green Tea,Beverages,100
337,2025-05-20,F06,Garlic Bread,Italian,250
337,2025-05-20,F15,Ice Cream,Dessert,250
338,2025-01-12,F03,Soda,Beverages,100
338,2025-01-12,F09,Green Tea,Beverages,100
338,2025-01-12,F15,Ice Cream,Dessert,250
339,2025-06-08,F04,Chicken Wings,Fast Food,500
339,2025-06-08,F02,French Fries,Fast Food,200
340,2025-02-27,F05,Margherita Pizza,Italian,900
340,2025-02-27,F06,Garlic Bread,Italian,250
341,2025-01-18,F12,Naan Bread,Indian,80
341,2025-01-18,F13,Chapati,Local,50
342,2025-01-21,F11,Raita,Indian,100
342,2025-01-21,F14,Chocolate Cake,Dessert,300
342,2025-01-21,F06,Garlic Bread,Italian,250
342,2025-01-21,F12,Naan Bread,Indian,80
343,2025-02-12,F08,Miso Soup,Japanese,150
344,2025-05-06,F03,Soda,Beverages,100
344,2025-05-06,F11,Raita,Indian,100
344,2025-05-06,F15,Ice Cream,Dessert,250
345,2025-04-28,F10,Chicken Biryani,Indian,550
345,2025-04-28,F05,Margherita Pizza,Italian,900
346,2025-03-24,F11,Raita,Indian,100
347,2025-03-05,F06,Garlic Bread,Italian,250
347,2025-03-05,F14,Chocolate Cake,Dessert,300
348,2025-01-07,F02,French Fries,Fast Food,200
348,2025-01-07,F15,Ice Cream,Dessert,250
349,2025-01-08,F07,California Roll Sushi,Japanese,700
349,2025-01-08,F08,Miso Soup,Japanese,150
350,2025-06-12,F09,Green Tea,Beverages,100
350,2025-06-12,F10,Chicken Biryani,Indian,550
351,2025-01-24,F14,Chocolate Cake,Dessert,300
352,2025-02-05,F04,Chicken Wings,Fast Food,500
352,2025-02-05,F02,French Fries,Fast Food,200
352,2025-02-05,F03,Soda,Beverages,100
353,2025-06-11,F05,Margherita Pizza,Italian,900
353,2025-06-11,F06,Garlic Bread,Italian,250
354,2025-03-04,F10,Chicken Biryani,Indian,550
354,2025-03-04,F11,Raita,Indian,100
354,2025-03-04,F12,Naan Bread,Indian,80
355,2025-05-28,F15,Ice Cream,Dessert,250
356,2025-01-16,F07,California Roll Sushi,Japanese,700
356,2025-01-16,F08,Miso Soup,Japanese,150
357,2025-04-06,F01,Beef Burger,Fast Food,450
357,2025-04-06,F11,Raita,Indian,100
357,2025-04-06,F04,Chicken Wings,Fast Food,500
357,2025-04-06,F05,Margherita Pizza,Italian,900
358,2025-05-21,F11,Raita,Indian,100
358,2025-05-21,F14,Chocolate Cake,Dessert,300
359,2025-02-06,F10,Chicken Biryani,Indian,550
359,2025-02-06,F14,Chocolate Cake,Dessert,300
360,2025-03-21,F10,Chicken Biryani,Indian,550
360,2025-03-21,F11,Raita,Indian,100
360,2025-03-21,F12,Naan Bread,Indian,80
361,2025-06-24,F07,California Roll Sushi,Japanese,700
361,2025-06-24,F08,Miso Soup,Japanese,150
362,2025-02-16,F03,Soda,Beverages,100
362,2025-02-16,F15,Ice Cream,Dessert,250
362,2025-02-16,F06,Garlic Bread,Italian,250
362,2025-02-16,F13,Chapati,Local,50
363,2025-06-17,F07,California Roll Sushi,Japanese,700
363,2025-06-17,F08,Miso Soup,Japanese,150
363,2025-06-17,F09,Green Tea,Beverages,100
364,2025-01-19,F07,California Roll Sushi,Japanese,700
364,2025-01-19,F11,Raita,Indian,100
364,2025-01-19,F08,Miso Soup,Japanese,150
365,2025-03-12,F01,Beef Burger,Fast Food,450
365,2025-03-12,F02,French Fries,Fast Food,200
365,2025-03-12,F03,Soda,Beverages,100
366,2025-02-22,F01,Beef Burger,Fast Food,450
366,2025-02-22,F02,French Fries,Fast Food,200
367,2025-04-15,F10,Chicken Biryani,Indian,550
367,2025-04-15,F11,Raita,Indian,100
367,2025-04-15,F12,Naan Bread,Indian,80
368,2025-05-25,F01,Beef Burger,Fast Food,450
368,2025-05-25,F02,French Fries,Fast Food,200
368,2025-05-25,F06,Garlic Bread,Italian,250
369,2025-03-07,F04,Chicken Wings,Fast Food,500
369,2025-03-07,F02,French Fries,Fast Food,200
369,2025-03-07,F03,Soda,Beverages,100
370,2025-04-12,F04,Chicken Wings,Fast Food,500
370,2025-04-12,F02,French Fries,Fast Food,200
370,2025-04-12,F14,Chocolate Cake,Dessert,300
371,2025-03-15,F07,California Roll Sushi,Japanese,700
371,2025-03-15,F08,Miso Soup,Japanese,150
371,2025-03-15,F09,Green Tea,Beverages,100
372,2025-06-25,F03,Soda,Beverages,100
372,2025-06-25,F13,Chapati,Local,50
372,2025-06-25,F12,Naan Bread,Indian,80
372,2025-06-25,F11,Raita,Indian,100
373,2025-06-21,F10,Chicken Biryani,Indian,550
373,2025-06-21,F11,Raita,Indian,100
373,2025-06-21,F12,Naan Bread,Indian,80
373,2025-06-21,F14,Chocolate Cake,Dessert,300
374,2025-04-02,F01,Beef Burger,Fast Food,450
375,2025-02-05,F01,Beef Burger,Fast Food,450
375,2025-02-05,F02,French Fries,Fast Food,200
376,2025-03-20,F01,Beef Burger,Fast Food,450
376,2025-03-20,F02,French Fries,Fast Food,200
377,2025-01-24,F06,Garlic Bread,Italian,250
377,2025-01-24,F15,Ice Cream,Dessert,250
378,2025-04-10,F03,Soda,Beverages,100
378,2025-04-10,F11,Raita,Indian,100
378,2025-04-10,F13,Chapati,Local,50
378,2025-04-10,F14,Chocolate Cake,Dessert,300
379,2025-05-10,F04,Chicken Wings,Fast Food,500
379,2025-05-10,F02,French Fries,Fast Food,200
379,2025-05-10,F03,Soda,Beverages,100
379,2025-05-10,F14,Chocolate Cake,Dessert,300
380,2025-01-11,F04,Chicken Wings,Fast Food,500
380,2025-01-11,F02,French Fries,Fast Food,200
380,2025-01-11,F15,Ice Cream,Dessert,250
381,2025-01-14,F12,Naan Bread,Indian,80
381,2025-01-14,F11,Raita,Indian,100
381,2025-01-14,F01,Beef Burger,Fast Food,450
381,2025-01-14,F04,Chicken Wings,Fast Food,500
382,2025-06-03,F01,Beef Burger,Fast Food,450
382,2025-06-03,F12,Naan Bread,Indian,80
383,2025-03-16,F06,Garlic Bread,Italian,250
384,2025-04-14,F01,Beef Burger,Fast Food,450
384,2025-04-14,F15,Ice Cream,Dessert,250
385,2025-05-29,F09,Green Tea,Beverages,100
385,2025-05-29,F15,Ice Cream,Dessert,250
385,2025-05-29,F11,Raita,Indian,100
385,2025-05-29,F04,Chicken Wings,Fast Food,500
386,2025-05-02,F13,Chapati,Local,50
386,2025-05-02,F14,Chocolate Cake,Dessert,300
387,2025-06-12,F02,French Fries,Fast Food,200
387,2025-06-12,F06,Garlic Bread,Italian,250
388,2025-05-19,F04,Chicken Wings,Fast Food,500
388,2025-05-19,F02,French Fries,Fast Food,200
388,2025-05-19,F03,Soda,Beverages,100
388,2025-05-19,F07,California Roll Sushi,Japanese,700
388,2025-05-19,F14,Chocolate Cake,Dessert,300
389,2025-03-01,F07,California Roll Sushi,Japanese,700
389,2025-03-01,F08,Miso Soup,Japanese,150
390,2025-02-28,F14,Chocolate Cake,Dessert,300
390,2025-02-28,F02,French Fries,Fast Food,200
390,2025-02-28,F03,Soda,Beverages,100
391,2025-02-11,F05,Margherita Pizza,Italian,900
391,2025-02-11,F06,Garlic Bread,Italian,250
391,2025-02-11,F03,Soda,Beverages,100
392,2025-06-23,F05,Margherita Pizza,Italian,900
392,2025-06-23,F06,Garlic Bread,Italian,250
392,2025-06-23,F03,Soda,Beverages,100
393,2025-03-20,F02,French Fries,Fast Food,200
393,2025-03-20,F07,California Roll Sushi,Japanese,700
393,2025-03-20,F12,Naan Bread,Indian,80
393,2025-03-20,F10,Chicken Biryani,Indian,550
394,2025-03-27,F05,Margherita Pizza,Italian,900
394,2025-03-27,F06,Garlic Bread,Italian,250
394,2025-03-27,F03,Soda,Beverages,100
394,2025-03-27,F15,Ice Cream,Dessert,250
395,2025-03-13,F01,Beef Burger,Fast Food,450
395,2025-03-13,F02,French Fries,Fast Food,200
396,2025-01-14,F05,Margherita Pizza,Italian,900
396,2025-01-14,F14,Chocolate Cake,Dessert,300
397,2025-01-11,F02,French Fries,Fast Food,200
397,2025-01-11,F12,Naan Bread,Indian,80
397,2025-01-11,F01,Beef Burger,Fast Food,450
397,2025-01-11,F11,Raita,Indian,100
398,2025-04-28,F01,Beef Burger,Fast Food,450
398,2025-04-28,F02,French Fries,Fast Food,200
398,2025-04-28,F14,Chocolate Cake,Dessert,300
399,2025-06-29,F06,Garlic Bread,Italian,250
400,2025-01-23,F10,Chicken Biryani,Indian,550
400,2025-01-23,F11,Raita,Indian,100
400,2025-01-23,F12,Naan Bread,Indian,80
401,2025-03-17,F10,Chicken Biryani,Indian,550
